Title,Video url,Duration in minutes
Mother Mother - Burning Pile (Karaoke Version),https://www.youtube.com/watch?v=UDVnbZeah7s,4.47
Beyoncé - Sorry (Karaoke Version),https://www.youtube.com/watch?v=3tANSV2LglQ,4.48
Taylor Swift - Call It What You Want (Karaoke Version),https://www.youtube.com/watch?v=NH_fxTyZT_Y,3.62
Ariana Grande ft. Big Sean - Right There (Karaoke Version),https://www.youtube.com/watch?v=Im0f_dRnYVU,4.42
blackbear - do re mi (Karaoke Version),https://www.youtube.com/watch?v=-gs_SZM2lRk,3.65
Lorde - Green Light (Karaoke Version),https://www.youtube.com/watch?v=tR_cx_9N4CI,4.35
Frankie Goes To Hollywood - The Power Of Love (Karaoke Version),https://www.youtube.com/watch?v=UA_JT3dg6zY,5.68
"KAROL G, Shakira - TQG (Karaoke Version)",https://www.youtube.com/watch?v=oS5uiRwQL64,3.35
Little Mix - No More Sad Songs (Karaoke Version),https://www.youtube.com/watch?v=GL7FQZcQtjc,3.8
The Vamps - Can We Dance (Karaoke Version),https://www.youtube.com/watch?v=GB2q8fg-ZtI,3.97
"Drake and Majid Jordan - Hold On, We're Going Home (Karaoke Version)",https://www.youtube.com/watch?v=mdizaRgRTXQ,3.85
Frozen 2 - When I Am Older (Karaoke Version),https://www.youtube.com/watch?v=-yukAvBxOrQ,2.25
Kelsea Ballerini - Peter Pan (Karaoke Version),https://www.youtube.com/watch?v=CmmX9QOCyRg,3.82
David Archuleta - Crush (Karaoke Version),https://www.youtube.com/watch?v=HXlop0dffyM,3.83
One Direction - Love You Goodbye (Karaoke Version),https://www.youtube.com/watch?v=G-5BbdBqT8I,3.9
Coldplay - Adventure Of A Lifetime (Karaoke Version),https://www.youtube.com/watch?v=svN1O_9vYVs,5
"Olivia Rodrigo, Julia Lester - Wondering (Ashlyn & Nini Piano Version | HSMTMTS) (Karaoke Version)",https://www.youtube.com/watch?v=dVsuQFaTPl8,2.95
ZAYN - iT's YoU (Karaoke Version),https://www.youtube.com/watch?v=ImAt_CFLcgc,4.47
"Andy Grammer - Honey, I'm Good (Karaoke Version)",https://www.youtube.com/watch?v=nevamPafdFA,3.77
Sabrina Carpenter ft. Sofia Carson - Wildside (Karaoke Version),https://www.youtube.com/watch?v=yAoJEd0uZUc,3.68
Little Mix - Change Your Life (Karaoke Version),https://www.youtube.com/watch?v=zepWe58eKVE,3.72
Jesse McCartney - Beautiful Soul (Karaoke Version),https://www.youtube.com/watch?v=tfy2VidpjYU,3.75
5 Seconds Of Summer - Voodoo Doll (Karaoke Version),https://www.youtube.com/watch?v=fOMmJWmKkBk,3.65
Sofia Carson - Rotten To The Core (Karaoke Version),https://www.youtube.com/watch?v=WIwsFQxvwOY,3.62
OneRepublic - Secrets (Karaoke Version),https://www.youtube.com/watch?v=i20isdqjJMY,4.18
NF - The Search (Karaoke Version),https://www.youtube.com/watch?v=sl0wAxXJChs,3.53
Ant Saunders - Yellow Hearts (Karaoke Version),https://www.youtube.com/watch?v=IuvTnwVhBlg,4.1
Camila Cabello - I Have Questions (Karaoke Version),https://www.youtube.com/watch?v=HivnrVR-tbA,4.02
The Weeknd - In Your Eyes (Karaoke Version),https://www.youtube.com/watch?v=FrnMqc4pqQo,4.12
Justin Bieber - Life Is Worth Living (Karaoke Version),https://www.youtube.com/watch?v=DQzdMorZe04,4.52
Demi Lovato - You Don't Do It For Me Anymore (Karaoke Version),https://www.youtube.com/watch?v=FirUcc4mN9M,3.52
Taylor Swift - Wonderland (Karaoke Version),https://www.youtube.com/watch?v=AvSdV7nh4J4,4.42
Lilly Wood and Robin Schulz - Prayer In C (Karaoke Version),https://www.youtube.com/watch?v=K-riKCPdhVc,3.52
Ellie Goulding - On My Mind (Karaoke Version),https://www.youtube.com/watch?v=KlrXzBroM3s,4.02
Tori Kelly - Should've Been Us (Karaoke Version),https://www.youtube.com/watch?v=ORtbESA3GqQ,3.6
One Direction - Stockholm Syndrome (Karaoke Version),https://www.youtube.com/watch?v=LcBlxXqFUJk,4.05
Marina And The Diamonds - How To Be A Heartbreaker (Karaoke Version),https://www.youtube.com/watch?v=6SyizvBTUvs,4.03
BENEE - Supalonely ft. Gus Dapperton (Karaoke Version),https://www.youtube.com/watch?v=qRUVtrhhhQE,4.02
Lukas Graham - Mama Said (Karaoke Version),https://www.youtube.com/watch?v=pUso35emJpU,3.97
One Direction - Through The Dark (Karaoke Version),https://www.youtube.com/watch?v=MMIb5xQHO8s,4
Evanescence - Going Under (Karaoke Version),https://www.youtube.com/watch?v=hmgPwlcQHHg,4.07
Taylor Swift - Delicate (Karaoke Version),https://www.youtube.com/watch?v=MGf7KlgMTkE,4.07
Billy Joel - Uptown Girl (Karaoke Version),https://www.youtube.com/watch?v=xrYUNv_qRVg,3.38
One Direction - They Don't Know About Us (Karaoke Version),https://www.youtube.com/watch?v=JWnw-YyIcSY,3.58
Little Mix ft. Charlie Puth - Oops (Karaoke Version),https://www.youtube.com/watch?v=HHa6BtZow0E,3.77
Justin Bieber - Anyone (Karaoke Version),https://www.youtube.com/watch?v=--IfjfyJiWM,3.52
Billy Ocean - Suddenly (Karaoke Version),https://www.youtube.com/watch?v=8ztf8RW-LGY,4.2
Panic! At The Disco - Victorious (Karaoke Version),https://www.youtube.com/watch?v=032UtZ26LPs,3.67
Dionne Warwick - I'll Never Love This Way Again (Karaoke Version),https://www.youtube.com/watch?v=UYrREAAiH7A,3.88
Why Don't We - Hooked (Karaoke Version),https://www.youtube.com/watch?v=BHGqphQnFL8,3.82
Mr. Probz and Robin Schulz - Waves (Karaoke Version),https://www.youtube.com/watch?v=bTRwtUrggKs,4.13
Måneskin - THE LONELIEST (Karaoke Version),https://www.youtube.com/watch?v=MguYlusfy4M,4.32
twenty one pilots - Chlorine (Karaoke Version),https://www.youtube.com/watch?v=wvwCi09Q4kk,5.27
Taylor Swift - New Romantics (Karaoke Version),https://www.youtube.com/watch?v=GUC5suaH3Gk,4.2
Julie and The Phantoms - Stand Tall (Karaoke Version),https://www.youtube.com/watch?v=OrPt4S3nSQY,3.87
Dove Cameron - Boyfriend (Karaoke Version),https://www.youtube.com/watch?v=FJ3panlVZlI,2.92
Ed Sheeran feat. Khalid - Beautiful People (Karaoke Version),https://www.youtube.com/watch?v=dDHBbzdes8k,3.53
Ava Max - Salt (Karaoke Version),https://www.youtube.com/watch?v=ToCA0Blmd2U,3.45
The Lumineers - Ho Hey (Karaoke Version),https://www.youtube.com/watch?v=myisMOpHKso,2.92
Lana Del Rey - Norman f*cking Rockwell (Karaoke Version),https://www.youtube.com/watch?v=hq8nGEgAx04,4.27
Shawn Mendes - Mercy (Acoustic) (Karaoke Version),https://www.youtube.com/watch?v=2n8UwVOeCrg,3.93
T-Wayne - Nasty Freestyle (Karaoke Version),https://www.youtube.com/watch?v=ZWYBkg2vOwM,2.73
CHROMANCE - Wrap Me In Plastic (Karaoke Version),https://www.youtube.com/watch?v=Pt9FG_IpbZg,3.77
Camila Cabello - Liar (Karaoke Version),https://www.youtube.com/watch?v=6WJ_GheHMZc,3.82
Ed Sheeran - One (Karaoke Version),https://www.youtube.com/watch?v=PNkvcuj7m2E,4.77
Jason Derulo - Trumpets (Karaoke Version),https://www.youtube.com/watch?v=OQVBlJEW2lU,3.82
Olivia O'Brien - hate u love u (Karaoke Version),https://www.youtube.com/watch?v=5J60o-5pWkQ,3.37
NLE Choppa ft. Blueface - Shotta Flow (Remix) (Karaoke Version),https://www.youtube.com/watch?v=hbFLCA3K-tc,3.13
Julie and The Phantoms - Bright (Karaoke Version),https://www.youtube.com/watch?v=n-AjHqEnNYo,3.5
Rihanna - Hate That I Love You ft. Ne-Yo (Karaoke Version),https://www.youtube.com/watch?v=6UYBrCmALcs,4.1
Jordan Suaste - Body (Karaoke Version),https://www.youtube.com/watch?v=LDf-njt77AY,3.83
Anna Clendening - To My Parents (Karaoke Version),https://www.youtube.com/watch?v=Cr08cm7sHyM,4.47
Katy Perry ft. Migos - Bon Appétit (Karaoke Version),https://www.youtube.com/watch?v=psQg1L3scRM,4.12
The Weeknd - Reminder (Karaoke Version),https://www.youtube.com/watch?v=IRRgg8ItrfI,4.27
Claire Rosinkranz - Backyard Boy (Karaoke Version),https://www.youtube.com/watch?v=_owvkxtn6tU,2.32
Andy Grammer - Fresh Eyes (Karaoke Version),https://www.youtube.com/watch?v=gGOiwfXuw2M,3.98
Chris Brown ft. Drake - No Guidance (Karaoke Version),https://www.youtube.com/watch?v=NAH3IYHp770,4.33
anees - sun and moon (Karaoke Version),https://www.youtube.com/watch?v=CuE_SEJpRNg,2.88
Disney Descendants - Set It Off (Karaoke Version),https://www.youtube.com/watch?v=Ct9fhfcg5UA,3.47
Lana Del Rey - High By The Beach (Karaoke Version),https://www.youtube.com/watch?v=rx3YgEf4mIQ,4.77
Hailee Steinfeld - Love Myself (Karaoke Version),https://www.youtube.com/watch?v=-9U2X886A0E,4.05
Pink - Raise Your Glass (Karaoke Version),https://www.youtube.com/watch?v=Noenqxgd7T0,3.73
Ashnikko - Daisy (Karaoke Version),https://www.youtube.com/watch?v=4LbjyKPslWU,2.73
Macklemore & Ryan Lewis - Downtown (Karaoke Version),https://www.youtube.com/watch?v=V8TGcqNkNOY,5.48
Melanie Martinez - The Principal (Karaoke Version),https://www.youtube.com/watch?v=OLqVb3QO_ck,3.33
Little Mix ft. Nicki Minaj - Woman Like Me (Karaoke Version),https://www.youtube.com/watch?v=axfrEvfXrFI,4.2
Zendaya - Replay (Karaoke Version),https://www.youtube.com/watch?v=XZzfLl7M1oE,3.82
Zombies 2 - Call To The Wild (Karaoke Version),https://www.youtube.com/watch?v=u1CvO6dL0BU,2.93
Sabrina Carpenter - Too Young (Karaoke Version),https://www.youtube.com/watch?v=jFS32d6mcvw,4.68
Descendants 3 - Break This Down (Karaoke Version),https://www.youtube.com/watch?v=nqIRN0j-iuI,3.78
5 Seconds Of Summer - Beside You (Karaoke Version),https://www.youtube.com/watch?v=O0Jq_xygFS0,3.98
Gabby Barrett - I Hope (Karaoke Version),https://www.youtube.com/watch?v=fhqnRiuuP5E,3.72
"Olivia Rodrigo, Joshua Bassett - Even When/The Best Part (Karaoke Version)",https://www.youtube.com/watch?v=ibgU0umViYs,2.13
Zendaya - Neverland (Karaoke Version),https://www.youtube.com/watch?v=YkcrN24JyKk,4.25
Christina Perri - A Thousand Years (Piano Version),https://www.youtube.com/watch?v=QMQl1LyzcAE,4.83
George Michael - I Can't Make You Love Me (Karaoke Version),https://www.youtube.com/watch?v=F3mc9sDZTO8,5.7
Tori Kelly - Hollow (Karaoke Version),https://www.youtube.com/watch?v=GzG3Np1DdSY,3.88
Lizzo - Juice (Karaoke Version),https://www.youtube.com/watch?v=VmRvV3GIluU,3.65
Ellie Goulding - Lights (Karaoke Version),https://www.youtube.com/watch?v=FEmEJ-N4QV4,3.92
Taylor Swift - Love Story (Piano Version),https://www.youtube.com/watch?v=jQe37boEHkQ,4.83
Christina Perri - Arms (Karaoke Version),https://www.youtube.com/watch?v=8oKjlIz-oFA,4.73
OneRepublic - Love Runs Out (Karaoke Version),https://www.youtube.com/watch?v=Oo1qfMufvx4,4.07
IU ft. SUGA - eight (Karaoke Version),https://www.youtube.com/watch?v=sJ07Alrg_M0,3.23
Hailee Steinfeld & Alesso (ft. Florida Georgia Line & watt) - Let Me Go (Karaoke Version),https://www.youtube.com/watch?v=kSN0AiZiveM,3.33
"Justin Bieber, BloodPop® - Friends (Karaoke Version)",https://www.youtube.com/watch?v=7_2bv5eN1oA,3.53
"KAROL G, Nicki Minaj - Tusa (Karaoke Version)",https://www.youtube.com/watch?v=--mHajGPFCY,3.62
Wham! - Wake Me Up Before You Go-Go (Karaoke Version),https://www.youtube.com/watch?v=rGyX_pchRuA,4.38
Little Mix - F.U. (Karaoke Version),https://www.youtube.com/watch?v=PpcOtzW0s40,4.4
Nick Jonas ft. Tove Lo - Close (Karaoke Version),https://www.youtube.com/watch?v=tCmltWCah6s,4.45
Eva Cassidy - Fields Of Gold (Karaoke Version),https://www.youtube.com/watch?v=mgObZN7fZPU,5.17
Imagine Dragons - On Top Of The World (Karaoke Version),https://www.youtube.com/watch?v=Rvo_tZPcC1A,3.53
Imagine Dragons ft. Elisa -  Birds (Karaoke Version),https://www.youtube.com/watch?v=Mjc9QjIrlb4,3.8
Post Malone - I Fall Apart (Karaoke Version),https://www.youtube.com/watch?v=eilM4YHBrS0,4.13
Kent Jones - Don't Mind (Karaoke Version),https://www.youtube.com/watch?v=rfCgDUZCzHo,3.83
Lil Peep & XXXTENTACION - Falling Down (Karaoke Version),https://www.youtube.com/watch?v=XGO_qLrJbwc,3.55
Katy Perry - Birthday (Karaoke Version),https://www.youtube.com/watch?v=IzyvJ6XwPN0,3.97
Marvin Gaye - Sexual Healing (Karaoke Version),https://www.youtube.com/watch?v=BAxsoTBR2HA,4.73
BANNERS - Someone To You (Karaoke Version),https://www.youtube.com/watch?v=M2xFPhFTu6I,4
Taylor Swift - I Know Places (Karaoke Version),https://www.youtube.com/watch?v=1CR59qSi7Ic,3.52
Little Mix - DNA (Karaoke Version),https://www.youtube.com/watch?v=MpS5i1pCwZE,4.53
*NSYNC - It's Gonna Be Me (Karaoke Version),https://www.youtube.com/watch?v=-HgYAkSRt6c,3.55
Five Nights At Freddy's 3 Song - Die In A Fire - The Living Tombstone (Karaoke Version),https://www.youtube.com/watch?v=wYRncDCwCoE,3.62
Alec Benjamin - Water Fountain (Karaoke Version),https://www.youtube.com/watch?v=uUqZyQ9JQNY,3.78
Taylor Swift - London Boy (Karaoke Version),https://www.youtube.com/watch?v=buJNHDfiS9U,3.52
Ellise  - 911 (Karaoke Version),https://www.youtube.com/watch?v=3ZffbUtgzjc,3.38
Khalid - Better (Karaoke Version),https://www.youtube.com/watch?v=S5PtzYrNGaU,4.1
Céline Dion - The Power of Love (Karaoke Version),https://www.youtube.com/watch?v=t6Ydvm0g_4w,4.97
Ed Sheeran - Save Myself (Karaoke Version),https://www.youtube.com/watch?v=sp824istfKk,4.45
4*TOWN - Nobody Like U (From Turning Red) (Karaoke Version),https://www.youtube.com/watch?v=sCJIckJN5Zs,3
NF - Lie (Karaoke Version),https://www.youtube.com/watch?v=AcqnT-ci4io,3.75
Calvin Harris and John Newman - Blame (Karaoke Version),https://www.youtube.com/watch?v=SI2E05Dad9M,3.75
Kygo - Firestone (Karaoke Version),https://www.youtube.com/watch?v=xdX_Bcu-RZ4,5.08
Usher - Climax (Karaoke Version),https://www.youtube.com/watch?v=zzpeqH9wzeo,4.18
"Nicky Youre, dazy - Sunroof (Karaoke Version)",https://www.youtube.com/watch?v=Xr4bbASQs4I,3.07
Zara Larsson - She's Not Me (Pt. 1 and 2) (Karaoke Version),https://www.youtube.com/watch?v=ypOsRYE66FM,5.62
Ariana Grande ft. Lil Wayne - Let Me Love You (Karaoke Version),https://www.youtube.com/watch?v=QDgmAFpOUIg,4.28
Maroon 5 ft. SZA - What Lovers Do (Karaoke Version),https://www.youtube.com/watch?v=fX4blT-SnLw,3.52
JoJo - Leave (Get Out) (Karaoke Version),https://www.youtube.com/watch?v=Vs20pLrCJXA,4.7
Cheat Codes ft. Demi Lovato - No Promises (Karaoke Version),https://www.youtube.com/watch?v=88DkSggcq8s,4.15
Billie Eilish - when the party's over (Piano Karaoke),https://www.youtube.com/watch?v=UK1jmU_JBXs,3.45
Fleetwood Mac - Everywhere (Karaoke Version),https://www.youtube.com/watch?v=A0lUjkzeq5o,4.38
Luke Combs - When It Rains It Pours (Karaoke Version),https://www.youtube.com/watch?v=Wz3UbGHDtuU,4.52
Anders Lystell - Faster Car (Karaoke Version),https://www.youtube.com/watch?v=wPPLQpRu7nA,4.33
Ariana Grande - ghostin (Karaoke Version),https://www.youtube.com/watch?v=9QvqYILRi_w,4.67
Halsey - Castle (Karaoke Version),https://www.youtube.com/watch?v=z1hGda8mftU,5.17
Aurora - Half The World Away (Karaoke Version),https://www.youtube.com/watch?v=yCRPlMr9v2c,3.87
Taylor Swift - Miss Americana & The Heartbreak Prince (Karaoke Version),https://www.youtube.com/watch?v=ZVvK0m0aHec,4.15
"Lauv, LANY - Mean It (Karaoke Version)",https://www.youtube.com/watch?v=P5C6bLyzN3s,4.25
Rihanna - Disturbia (Karaoke Version),https://www.youtube.com/watch?v=vDfV_n-HiNA,4.15
The Vamps - Wild Heart (Karaoke Version),https://www.youtube.com/watch?v=3Jyg6SD-UVo,3.5
Pitbull and John Ryan - Fireball (Karaoke Version),https://www.youtube.com/watch?v=sd3UJLIxyas,4.27
StaySolidRocky - Party Girl (Karaoke Version),https://www.youtube.com/watch?v=UYfzTy3ELAQ,2.83
Steve Aoki feat. BTS - Waste It On Me (Karaoke Version),https://www.youtube.com/watch?v=2PMLfo08UH4,3.48
Eva Cassidy - Over The Rainbow (Karaoke Version),https://www.youtube.com/watch?v=IzDq4hWPpBU,5.33
Maroon 5 ft. Future - Cold (Karaoke Version),https://www.youtube.com/watch?v=woe2zIokb9Q,4.48
Ellie Goulding ft. Juice WRLD  - Hate Me (Karaoke Version),https://www.youtube.com/watch?v=XbammamEoZM,3.57
Juris - Your Love (Karaoke Version),https://www.youtube.com/watch?v=G6aa9W_zWkM,4.32
"Jeremy Zucker, Chelsea Cutler - you were good to me (Karaoke Version)",https://www.youtube.com/watch?v=-JH_xJffSBU,3.92
Harry Styles - Lights Up (Karaoke Version),https://www.youtube.com/watch?v=Oo0PGau7Utk,3.22
Joel Adams - Please Don't Go (Karaoke Version),https://www.youtube.com/watch?v=VBo85-_9rL0,3.88
Meghan Trainor - I'll Be Home (Karaoke Version),https://www.youtube.com/watch?v=yQAuGCd1PmU,4.33
Sam Smith - One Last Song (Karaoke Version),https://www.youtube.com/watch?v=Pfxq1_j23gI,3.6
Tina Turner - What's Love Got to Do with It (Karaoke Version),https://www.youtube.com/watch?v=R23iFLtZzmY,3.98
Staind - It's Been Awhile (Karaoke Version),https://www.youtube.com/watch?v=fMMCdBJS_Bs,4.83
Matthew Wilder - Break My Stride (Karaoke Version),https://www.youtube.com/watch?v=t6biBJh2AAs,3.35
Bill Withers - Lovely Day (Karaoke Version),https://www.youtube.com/watch?v=9kkTrNh1N2A,4.52
David Guetta ft. Usher  - Without You (Karaoke Version),https://www.youtube.com/watch?v=b5MY6rVwqeo,3.88
Alessia Cara - Out Of Love (Karaoke Version),https://www.youtube.com/watch?v=orCaFpnXIVk,4.07
Alessia Cara - Wild Things (Karaoke Version),https://www.youtube.com/watch?v=W-TlyOS38gs,3.67
Mabel - Don't Call Me Up (Karaoke Version),https://www.youtube.com/watch?v=hO9feFj3F8M,3.27
Ruel - Painkiller (Karaoke Version),https://www.youtube.com/watch?v=GjHYNA1-W3A,3.85
Charlie Puth ft. Kehlani - Done For Me (Karaoke Version),https://www.youtube.com/watch?v=I6DTvp194lg,3.27
Ariana Grande - Greedy (Karaoke Version),https://www.youtube.com/watch?v=K7lc7NrJ-3g,4.18
Ariana Grande  - bloodline (Karaoke Version),https://www.youtube.com/watch?v=BFsCLt47RSc,3.77
Post Malone - White Iverson (Karaoke Version),https://www.youtube.com/watch?v=bacP3MBLgBw,4.78
The Pussycat Dolls - Hush Hush; Hush Hush (Karaoke Version),https://www.youtube.com/watch?v=0Sp1FNLtODA,4.43
Rae Sremmurd - Swang (Karaoke Version),https://www.youtube.com/watch?v=84nTyGKQnbg,3.85
Céline Dion - My Heart Will Go On (Piano Karaoke),https://www.youtube.com/watch?v=J10X301khwY,4.72
Robyn - Dancing On My Own (Karaoke Version),https://www.youtube.com/watch?v=Ch_xInCwiF4,5.28
Ella Henderson - Missed (Karaoke Version),https://www.youtube.com/watch?v=R7doV2gITnk,3.6
Katy Perry - This Is How We Do (Karaoke Version),https://www.youtube.com/watch?v=vLMMYprCNVk,3.7
TLC - Waterfalls (Karaoke Version),https://www.youtube.com/watch?v=MBfYXMw-NvI,4.88
DripReport - Skechers (Karaoke Version),https://www.youtube.com/watch?v=AQG3h3uYw0k,2.03
Melanie Martinez - Lunchbox Friends (Karaoke Version),https://www.youtube.com/watch?v=zilK3bl96W4,3.17
Mother Mother - Hayloft (Karaoke Version),https://www.youtube.com/watch?v=R4JPJWkZtZk,3.47
James Blunt - Bonfire Heart (Karaoke Version),https://www.youtube.com/watch?v=JsPFdlBTSx0,4.23
Shawn Mendes - Aftertaste (Karaoke Version),https://www.youtube.com/watch?v=RCEThvfFhOE,3.43
Sabrina Carpenter - On Purpose (Karaoke Version),https://www.youtube.com/watch?v=BXJ_0Jrr74Y,4.55
Halsey - Ghost (Karaoke Version),https://www.youtube.com/watch?v=nHGyE7LaRbw,2.88
Camila Cabello - First Man (Karaoke Version),https://www.youtube.com/watch?v=rq98wWr9pFM,4.15
Drake - Started From The Bottom (Karaoke Version),https://www.youtube.com/watch?v=tS91oZiNaN8,3.07
Noah Cyrus - Lonely (Karaoke Version),https://www.youtube.com/watch?v=ETsFmFZz208,2.77
"Lady Gaga, Bradley Cooper - Shallow (Piano Version)",https://www.youtube.com/watch?v=PD5sXfNFwhw,4.03
Christina Aguilera - Reflection (2020) (Karaoke Version),https://www.youtube.com/watch?v=7SYpPYkLY9Y,3.93
The Weeknd - Often (Karaoke Version),https://www.youtube.com/watch?v=2P7wedbhYAU,4.65
Duffy - Mercy (Karaoke Version),https://www.youtube.com/watch?v=BcMHbrOuj5A,4.07
Taylor Swift - Death By A Thousand Cuts (Karaoke Version),https://www.youtube.com/watch?v=Cf1_XzLVKPU,3.83
Meghan Trainor - Made You Look (Karaoke Version),https://www.youtube.com/watch?v=x5tRozfF_b8,2.53
Rod Wave - Heart On Ice (Karaoke Version),https://www.youtube.com/watch?v=iXvN-PcbWwA,2.82
George Ezra - Blame It On Me (Karaoke Version),https://www.youtube.com/watch?v=YsDNmRF-E1c,3.55
Jung Kook - 'Dreamers' FIFA World Cup 2022 (Karaoke Version),https://www.youtube.com/watch?v=Z9cv6yaL1E8,3.5
The Offspring - Pretty Fly (For A White Guy) (Karaoke Version),https://www.youtube.com/watch?v=AqR295kgmDU,3.7
Fleur East - Sax (Karaoke Version),https://www.youtube.com/watch?v=qQ1fO2NwLt8,4.55
Shawn Mendes - Wonder (Karaoke Version),https://www.youtube.com/watch?v=q4g84iGxaNM,3.3
Ingrid Andress - More Hearts Than Mine (Karaoke Version),https://www.youtube.com/watch?v=aiol2tb4uAc,3.83
Bebe Rexha - Knees (Karaoke Version),https://www.youtube.com/watch?v=Lq0eJeDkzgg,3.82
"Ariana Grande, Miley Cyrus, Lana Del Rey - Don't Call Me Angel (Karaoke Version)",https://www.youtube.com/watch?v=7HW2-XSeoVg,3.52
One Direction - Ready To Run (Karaoke Version),https://www.youtube.com/watch?v=fwgqfgxQoY0,3.55
Fall Out Boy - Thnks fr the Mmrs (Karaoke Version),https://www.youtube.com/watch?v=x52q2H9LTT8,3.65
blackbear - hot girl bummer (Karaoke Version),https://www.youtube.com/watch?v=X99Eh9K-8II,3.52
Ella Mai - Shot Clock (Karaoke Version),https://www.youtube.com/watch?v=LK2QEkvTRBg,3.38
Becky G - Lovin' So Hard (Karaoke Version),https://www.youtube.com/watch?v=8ogSqVTkDZ8,4.07
Chris Rea - Driving Home For Christmas (Karaoke Version),https://www.youtube.com/watch?v=Y3-YxV_7SeY,4.42
Sam Smith - To Die For (Karaoke Version),https://www.youtube.com/watch?v=6xro-Lm4sn8,3.53
"Becky G, KAROL G - MAMIII (Karaoke Version)",https://www.youtube.com/watch?v=BuFgpOAQpvo,3.98
Alec Benjamin - Outrunning Karma (Karaoke Version),https://www.youtube.com/watch?v=fep_y_M2tsQ,3.45
The Lumineers - Ophelia (Karaoke Version),https://www.youtube.com/watch?v=BUhyJhM5sIw,2.88
"Will.I.Am and Miley Cyrus, French Montana, Wiz Khalifa - Feelin' Myself (Karaoke Version)",https://www.youtube.com/watch?v=7GcLZz-jdAE,4.55
The Crystals - Rudolph The Red-Nosed Reindeer (Karaoke Version),https://www.youtube.com/watch?v=oulyteAIDPU,2.68
Clairo - Pretty Girl (Karaoke Version),https://www.youtube.com/watch?v=gXZgFNFzhls,3.15
Alexander 23 - IDK You Yet (Karaoke Version),https://www.youtube.com/watch?v=mTfbXgSEzE8,3.42
Conchita Wurst - Rise Like A Phoenix (Karaoke Version),https://www.youtube.com/watch?v=PQOWzg10_j4,3.37
Iggy Azalea - Team (Karaoke Version),https://www.youtube.com/watch?v=8bwDkgcw0z8,4.13
Lorde - Yellow Flicker Beat (Karaoke Version),https://www.youtube.com/watch?v=IhSQJ-yJYI8,4.08
One Direction - Strong (Karaoke Version),https://www.youtube.com/watch?v=9S_HaJudD2U,3.2
5 Seconds Of Summer - Good Girls (Karaoke Version),https://www.youtube.com/watch?v=X3k7kLJ9p_I,3.85
Pia Mia ft. Chris Brown & Tyga - Do It Again (Karaoke Version),https://www.youtube.com/watch?v=kSRgkOPBPPc,3.78
Madonna - Vogue (Karaoke Version),https://www.youtube.com/watch?v=DI5QsCFHFrw,4.92
Lil Nas X - HOLIDAY (Karaoke Version),https://www.youtube.com/watch?v=GgQCc_JIVOA,2.92
Tom Jones - It's Not Unusual (Karaoke Version),https://www.youtube.com/watch?v=iNQVPJdKbpA,2.32
Skylar Grey - I Know You (from 'Fifty Shades Of Grey) (Karaoke Version),https://www.youtube.com/watch?v=ft6c9v-_SsM,5.2
Julie and The Phantoms - Perfect Harmony (Karaoke Version),https://www.youtube.com/watch?v=PtQOFwXIKjA,3.72
Olivia Rodrigo - all-american b*tch (Karaoke Version),https://www.youtube.com/watch?v=J9ouUOckADw,3
Chris Brown ft. Tyga - Ayo (Karaoke Version),https://www.youtube.com/watch?v=y0JtrETzs0w,4.13
Kesha - Cannibal (Karaoke Version),https://www.youtube.com/watch?v=9NGCbjKh1R0,3.65
Justin Bieber - I'll Show You (Karaoke Version),https://www.youtube.com/watch?v=LmaRqEuusXI,3.88
Dan + Shay - Tequila (Karaoke Version),https://www.youtube.com/watch?v=E0id9kAMS4k,3.43
Ed Sheeran - South Of The Border (feat. Camila Cabello & Cardi B) (Karaoke Version),https://www.youtube.com/watch?v=7lW2uwxuCLI,3.65
Chuck Berry - Run Rudolph Run (Karaoke Version),https://www.youtube.com/watch?v=UO3UiC6_86o,3.02
Selena Gomez - Rare (Karaoke Version),https://www.youtube.com/watch?v=2HGRRqUDOOk,4.1
Icona Pop and Charli XCX - I Love It (Karaoke Version),https://www.youtube.com/watch?v=7NhxGVOC4Ww,2.95
Jeremih and YG - Don't Tell Em (Karaoke Version),https://www.youtube.com/watch?v=XWriQS9yEug,4.8
Ariana Grande - everytime (Karaoke Version),https://www.youtube.com/watch?v=hShN1gAhrz8,3.23
Taylor Swift - The Archer (Karaoke Version),https://www.youtube.com/watch?v=dKbxxkWlXjE,3.73
Juice WRLD - Legends (Karaoke Version),https://www.youtube.com/watch?v=1b1HEVaWV14,3.47
Halsey - Graveyard (Karaoke Version),https://www.youtube.com/watch?v=3RX5b0M3fAI,3.33
One Direction - End Of The Day (Karaoke Version),https://www.youtube.com/watch?v=gqaXhaKtEAQ,3.8
Sub Urban ft. REI AMI - Freak (Karaoke Version),https://www.youtube.com/watch?v=dj8iG9GkNGg,3.5
Shawn Mendes - A Little Too Much (Karaoke Version),https://www.youtube.com/watch?v=xqfxOGv8bFQ,3.48
5 Seconds Of Summer - She's Kinda Hot (Karaoke Version),https://www.youtube.com/watch?v=Zl_we3nzBPY,4.17
Lady Antebellum - Just A Kiss (Karaoke Version),https://www.youtube.com/watch?v=wonXEIuEuIA,3.8
Ritt Momney - Put Your Records On (Karaoke Version),https://www.youtube.com/watch?v=wVvVrFLssTQ,3.93
BTS - Lights (Karaoke Version),https://www.youtube.com/watch?v=YFVKrqLHPzo,5.1
